1, private, regions_unexplored:alpha_grove, MONSTER, minecraft:spider, 80, 4, 4
1167, private, regions_unexplored:lupine_plains, AMBIENT, minecraft:bat, 10, 8, 8
1168, private, regions_unexplored:lupine_plains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1169, private, minecraft:lush_caves, MONSTER, minecraft:spider, 80, 4, 4
1170, private, minecraft:lush_caves, MONSTER, minecraft:zombie, 80, 4, 4
1171, private, minecraft:lush_caves, MONSTER, minecraft:zombie_villager, 5, 1, 1
1172, private, minecraft:lush_caves, MONSTER, minecraft:skeleton, 80, 4, 4
1173, private, minecraft:lush_caves, MONSTER, minecraft:creeper, 80, 4, 4
1174, private, minecraft:lush_caves, MONSTER, minecraft:slime, 80, 4, 4
1175, private, minecraft:lush_caves, MONSTER, minecraft:enderman, 10, 1, 4
1176, private, minecraft:lush_caves, MONSTER, minecraft:witch, 5, 1, 1
1177, private, minecraft:lush_caves, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
1178, private, minecraft:lush_caves, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
1179, private, minecraft:lush_caves, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
1180, private, minecraft:lush_caves, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
1181, private, minecraft:lush_caves, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1182, private, minecraft:lush_caves, AMBIENT, minecraft:bat, 10, 8, 8
1183, private, minecraft:lush_caves, AXOLOTLS, minecraft:axolotl, 10, 4, 6
1184, private, minecraft:lush_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1185, private, minecraft:lush_caves, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1186, private, regions_unexplored:lush_delta, MONSTER, minecraft:spider, 80, 4, 4
1187, private, regions_unexplored:lush_delta, MONSTER, minecraft:zombie, 80, 4, 4
1188, private, regions_unexplored:lush_delta, MONSTER, minecraft:zombie_villager, 5, 1, 1
1189, private, regions_unexplored:lush_delta, MONSTER, minecraft:skeleton, 80, 4, 4
1190, private, regions_unexplored:lush_delta, MONSTER, minecraft:creeper, 80, 4, 4
1191, private, regions_unexplored:lush_delta, MONSTER, minecraft:slime, 80, 4, 4
1192, private, regions_unexplored:lush_delta, MONSTER, minecraft:enderman, 10, 1, 4
1193, private, regions_unexplored:lush_delta, MONSTER, minecraft:witch, 5, 1, 1
1194, private, regions_unexplored:lush_delta, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
1195, private, regions_unexplored:lush_delta, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
1196, private, regions_unexplored:lush_delta, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
1197, private, regions_unexplored:lush_delta, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
1198, private, regions_unexplored:lush_delta, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1199, private, regions_unexplored:lush_delta, AMBIENT, minecraft:bat, 10, 8, 8
1200, private, regions_unexplored:lush_delta, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1201, private, regions_unexplored:lush_delta, WATER_AMBIENT, minecraft:tropical_fish, 5, 1, 5
1202, private, regions_unexplored:lush_hills, MONSTER, minecraft:spider, 80, 4, 4
1203, private, regions_unexplored:lush_hills, MONSTER, minecraft:zombie, 80, 4, 4
1204, private, regions_unexplored:lush_hills, MONSTER, minecraft:zombie_villager, 5, 1, 1
1205, private, regions_unexplored:lush_hills, MONSTER, minecraft:skeleton, 80, 4, 4
1206, private, regions_unexplored:lush_hills, MONSTER, minecraft:creeper, 80, 4, 4
1207, private, regions_unexplored:lush_hills, MONSTER, minecraft:slime, 80, 4, 4
1208, private, regions_unexplored:lush_hills, MONSTER, minecraft:enderman, 10, 1, 4
1209, private, regions_unexplored:lush_hills, MONSTER, minecraft:witch, 5, 1, 1
1210, private, regions_unexplored:lush_hills, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
1211, private, regions_unexplored:lush_hills, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
1212, private, regions_unexplored:lush_hills, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
1213, private, regions_unexplored:lush_hills, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
1214, private, regions_unexplored:lush_hills, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1215, private, regions_unexplored:lush_hills, CREATURE, minecraft:sheep, 12, 4, 4
1216, private, regions_unexplored:lush_hills, CREATURE, minecraft:pig, 10, 4, 4
1217, private, regions_unexplored:lush_hills, CREATURE, minecraft:chicken, 10, 4, 4
1218, private, regions_unexplored:lush_hills, CREATURE, minecraft:cow, 8, 4, 4
1219, private, regions_unexplored:lush_hills, CREATURE, minecraft:llama, 5, 4, 6
1220, private, regions_unexplored:lush_hills, AMBIENT, minecraft:bat, 10, 8, 8
1221, private, regions_unexplored:lush_hills, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1222, private, minecraft:mangrove_swamp, MONSTER, minecraft:spider, 80, 4, 4
1223, private, minecraft:mangrove_swamp, MONSTER, minecraft:zombie, 80, 4, 4
1224, private, minecraft:mangrove_swamp, MONSTER, minecraft:zombie_villager, 5, 1, 1
1225, private, minecraft:mangrove_swamp, MONSTER, minecraft:skeleton, 80, 4, 4
1226, private, minecraft:mangrove_swamp, MONSTER, minecraft:creeper, 80, 4, 4
1227, private, minecraft:mangrove_swamp, MONSTER, minecraft:slime, 80, 4, 4
1228, private, minecraft:mangrove_swamp, MONSTER, minecraft:enderman, 10, 1, 4
1229, private, minecraft:mangrove_swamp, MONSTER, minecraft:witch, 5, 1, 1
1230, private, minecraft:mangrove_swamp, MONSTER, minecraft:slime, 5, 1, 1
1231, private, minecraft:mangrove_swamp, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
1232, private, minecraft:mangrove_swamp, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
1233, private, minecraft:mangrove_swamp, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
1234, private, minecraft:mangrove_swamp, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
1235, private, minecraft:mangrove_swamp, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1236, private, minecraft:mangrove_swamp, CREATURE, minecraft:frog, 10, 2, 5
1237, private, minecraft:mangrove_swamp, AMBIENT, minecraft:bat, 10, 8, 8
1238, private, minecraft:mangrove_swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1239, private, minecraft:mangrove_swamp, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1240, forest, regions_unexplored:maple_forest, MONSTER, minecraft:spider, 80, 4, 4
1241, forest, regions_unexplored:maple_forest, MONSTER, minecraft:zombie, 80, 4, 4
1242, forest, regions_unexplored:maple_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
1243, forest, regions_unexplored:maple_forest, MONSTER, minecraft:skeleton, 80, 4, 4
1244, forest, regions_unexplored:maple_forest, MONSTER, minecraft:creeper, 80, 4, 4
1245, forest, regions_unexplored:maple_forest, MONSTER, minecraft:slime, 80, 4, 4
1246, forest, regions_unexplored:maple_forest, MONSTER, minecraft:enderman, 10, 1, 4
1247, forest, regions_unexplored:maple_forest, MONSTER, minecraft:witch, 5, 1, 1
1248, forest, regions_unexplored:maple_forest, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
1249, forest, regions_unexplored:maple_forest, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
1250, forest, regions_unexplored:maple_forest, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
1251, forest, regions_unexplored:maple_forest, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
1252, forest, regions_unexplored:maple_forest, MONSTER, direbats:direbat, 36, 1, 3
1253, forest, regions_unexplored:maple_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1254, forest, regions_unexplored:maple_forest, CREATURE, minecraft:wolf, 5, 4, 4
1255, forest, regions_unexplored:maple_forest, CREATURE, minecraft:sheep, 12, 4, 4
1256, forest, regions_unexplored:maple_forest, CREATURE, minecraft:pig, 10, 4, 4
1257, forest, regions_unexplored:maple_forest, CREATURE, minecraft:chicken, 10, 4, 4
1258, forest, regions_unexplored:maple_forest, CREATURE, minecraft:cow, 8, 4, 4
1259, forest, regions_unexplored:maple_forest, AMBIENT, minecraft:bat, 10, 8, 8
1260, forest, regions_unexplored:maple_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1261, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:spider, 80, 4, 4
1262, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:zombie, 80, 4, 4
1263, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:zombie_villager, 5, 1, 1
1264, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:skeleton, 80, 4, 4
1265, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:creeper, 80, 4, 4
1266, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:slime, 80, 4, 4
1267, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:enderman, 10, 1, 4
1268, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:witch, 5, 1, 1
1269, forest, regions_unexplored:mauve_hills, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
1270, forest, regions_unexplored:mauve_hills, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
1271, forest, regions_unexplored:mauve_hills, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
1272, forest, regions_unexplored:mauve_hills, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
1273, forest, regions_unexplored:mauve_hills, MONSTER, direbats:direbat, 36, 1, 3
1274, forest, regions_unexplored:mauve_hills, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1275, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:sheep, 12, 4, 4
1276, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:pig, 10, 4, 4
1277, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:chicken, 10, 4, 4
1278, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:cow, 8, 4, 4
1279, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:chicken, 10, 4, 4
1280, forest, regions_unexplored:mauve_hills, AMBIENT, minecraft:bat, 10, 8, 8
1281, forest, regions_unexplored:mauve_hills, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1282, extreme_hills, minecraft:meadow, MONSTER, minecraft:spider, 80, 4, 4
1283, extreme_hills, minecraft:meadow, MONSTER, minecraft:zombie, 80, 4, 4
1284, extreme_hills, minecraft:meadow, MONSTER, minecraft:zombie_villager, 5, 1, 1
1285, extreme_hills, minecraft:meadow, MONSTER, minecraft:skeleton, 80, 4, 4
1286, extreme_hills, minecraft:meadow, MONSTER, minecraft:creeper, 80, 4, 4
1287, extreme_hills, minecraft:meadow, MONSTER, minecraft:slime, 80, 4, 4
1288, extreme_hills, minecraft:meadow, MONSTER, minecraft:enderman, 10, 1, 4
1289, extreme_hills, minecraft:meadow, MONSTER, minecraft:witch, 5, 1, 1
1290, extreme_hills, minecraft:meadow, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
1291, extreme_hills, minecraft:meadow, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
1292, extreme_hills, minecraft:meadow, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
1293, extreme_hills, minecraft:meadow, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
1294, extreme_hills, minecraft:meadow, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1295, extreme_hills, minecraft:meadow, CREATURE, minecraft:sheep, 12, 4, 4
1296, extreme_hills, minecraft:meadow, CREATURE, minecraft:pig, 10, 4, 4
1297, extreme_hills, minecraft:meadow, CREATURE, minecraft:chicken, 10, 4, 4
1298, extreme_hills, minecraft:meadow, CREATURE, minecraft:cow, 8, 4, 4
1299, extreme_hills, minecraft:meadow, CREATURE, minecraft:horse, 5, 2, 6
1300, extreme_hills, minecraft:meadow, CREATURE, minecraft:donkey, 5, 1, 3
1301, extreme_hills, minecraft:meadow, AMBIENT, minecraft:bat, 10, 8, 8
1302, extreme_hills, minecraft:meadow, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1303, private, regions_unexplored:meadow, MONSTER, minecraft:spider, 80, 4, 4
1304, private, regions_unexplored:meadow, MONSTER, minecraft:zombie, 80, 4, 4
1305, private, regions_unexplored:meadow, MONSTER, minecraft:zombie_villager, 5, 1, 1
1306, private, regions_unexplored:meadow, MONSTER, minecraft:skeleton, 80, 4, 4
1307, private, regions_unexplored:meadow, MONSTER, minecraft:creeper, 80, 4, 4
1308, private, regions_unexplored:meadow, MONSTER, minecraft:slime, 80, 4, 4
1309, private, regions_unexplored:meadow, MONSTER, minecraft:enderman, 10, 1, 4
1310, private, regions_unexplored:meadow, MONSTER, minecraft:witch, 5, 1, 1
1311, private, regions_unexplored:meadow, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
1312, private, regions_unexplored:meadow, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
1313, private, regions_unexplored:meadow, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
1314, private, regions_unexplored:meadow, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
1315, private, regions_unexplored:meadow, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1316, private, regions_unexplored:meadow, CREATURE, minecraft:sheep, 12, 4, 4
1317, private, regions_unexplored:meadow, CREATURE, minecraft:pig, 10, 4, 4
1318, private, regions_unexplored:meadow, CREATURE, minecraft:chicken, 10, 4, 4
1319, private, regions_unexplored:meadow, CREATURE, minecraft:cow, 8, 4, 4
1320, private, regions_unexplored:meadow, CREATURE, minecraft:horse, 5, 2, 6
1321, private, regions_unexplored:meadow, CREATURE, minecraft:donkey, 5, 1, 3
1322, private, regions_unexplored:meadow, AMBIENT, minecraft:bat, 10, 8, 8
1323, private, regions_unexplored:meadow, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1324, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:spider, 80, 4, 4
1325, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:zombie, 80, 4, 4
1326, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:zombie_villager, 5, 1, 1
1327, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:skeleton, 80, 4, 4
1328, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:creeper, 80, 4, 4
1329, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:slime, 80, 4, 4
1330, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:enderman, 10, 1, 4
1331, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:witch, 5, 1, 1
1332, extreme_hills, regions_unexplored:mountains, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
1333, extreme_hills, regions_unexplored:mountains, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
1334, extreme_hills, regions_unexplored:mountains, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
1335, extreme_hills, regions_unexplored:mountains, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
1336, extreme_hills, regions_unexplored:mountains, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1337, extreme_hills, regions_unexplored:mountains, CREATURE, minecraft:goat, 5, 1, 3
1338, extreme_hills, regions_unexplored:mountains, CREATURE, minecraft:sheep, 12, 4, 4
1339, extreme_hills, regions_unexplored:mountains, CREATURE, minecraft:pig, 10, 4, 4
1340, extreme_hills, regions_unexplored:mountains, CREATURE, minecraft:chicken, 10, 4, 4
1341, extreme_hills, regions_unexplored:mountains, CREATURE, minecraft:cow, 8, 4, 4
1342, extreme_hills, regions_unexplored:mountains, AMBIENT, minecraft:bat, 10, 8, 8
1343, extreme_hills, regions_unexplored:mountains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1344, river, regions_unexplored:muddy_river, MONSTER, minecraft:spider, 80, 4, 4
1345, river, regions_unexplored:muddy_river, MONSTER, minecraft:zombie, 80, 4, 4
1346, river, regions_unexplored:muddy_river, MONSTER, minecraft:zombie_villager, 5, 1, 1
1347, river, regions_unexplored:muddy_river, MONSTER, minecraft:skeleton, 80, 4, 4
1348, river, regions_unexplored:muddy_river, MONSTER, minecraft:creeper, 80, 4, 4
1349, river, regions_unexplored:muddy_river, MONSTER, minecraft:slime, 80, 4, 4
1350, river, regions_unexplored:muddy_river, MONSTER, minecraft:enderman, 10, 1, 4
1351, river, regions_unexplored:muddy_river, MONSTER, minecraft:witch, 5, 1, 1
1352, river, regions_unexplored:muddy_river, MONSTER, minecraft:drowned, 80, 1, 1
1353, river, regions_unexplored:muddy_river, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
1354, river, regions_unexplored:muddy_river, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
1355, river, regions_unexplored:muddy_river, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
1356, river, regions_unexplored:muddy_river, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
1357, river, regions_unexplored:muddy_river, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1358, river, regions_unexplored:muddy_river, CREATURE, minecraft:sheep, 12, 4, 4
1359, river, regions_unexplored:muddy_river, CREATURE, minecraft:pig, 10, 4, 4
1360, river, regions_unexplored:muddy_river, CREATURE, minecraft:chicken, 10, 4, 4
1361, river, regions_unexplored:muddy_river, CREATURE, minecraft:cow, 8, 4, 4
1362, river, regions_unexplored:muddy_river, AMBIENT, minecraft:bat, 10, 8, 8
1363, river, regions_unexplored:muddy_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1364, river, regions_unexplored:muddy_river, WATER_CREATURE, minecraft:squid, 5, 1, 4
1365, river, regions_unexplored:muddy_river, WATER_AMBIENT, minecraft:salmon, 5, 1, 5
1366, private, minecraft:mushroom_fields, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1367, private, minecraft:mushroom_fields, CREATURE, minecraft:mooshroom, 8, 4, 8
1368, private, minecraft:mushroom_fields, AMBIENT, minecraft:bat, 10, 8, 8
1369, private, minecraft:mushroom_fields, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1370, nether, regions_unexplored:mycotoxic_undergrowth, MONSTER, minecraft:zombified_piglin, 80, 4, 4
1371, nether, regions_unexplored:mycotoxic_undergrowth, MONSTER, minecraft:piglin, 5, 3, 4
1372, nether, regions_unexplored:mycotoxic_undergrowth, MONSTER, minecraft:ghast, 3, 4, 4
1373, nether, regions_unexplored:mycotoxic_undergrowth, CREATURE, minecraft:strider, 60, 1, 2
1374, nether, minecraft:nether_wastes, MONSTER, minecraft:ghast, 50, 4, 4
1375, nether, minecraft:nether_wastes, MONSTER, minecraft:zombified_piglin, 80, 4, 4
1376, nether, minecraft:nether_wastes, MONSTER, minecraft:magma_cube, 5, 4, 4
1377, nether, minecraft:nether_wastes, MONSTER, minecraft:enderman, 5, 4, 4
1378, nether, minecraft:nether_wastes, MONSTER, minecraft:piglin, 15, 4, 4
1379, nether, minecraft:nether_wastes, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
1380, nether, minecraft:nether_wastes, MONSTER, soulsweapons:evil_forlorn, 20, 1, 1
1381, nether, minecraft:nether_wastes, CREATURE, minecraft:strider, 60, 1, 2
1382, ocean, minecraft:ocean, MONSTER, minecraft:spider, 80, 4, 4
1383, ocean, minecraft:ocean, MONSTER, minecraft:zombie, 80, 4, 4
1384, ocean, minecraft:ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
1385, ocean, minecraft:ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1386, ocean, minecraft:ocean, MONSTER, minecraft:creeper, 80, 4, 4
1387, ocean, minecraft:ocean, MONSTER, minecraft:slime, 80, 4, 4
1388, ocean, minecraft:ocean, MONSTER, minecraft:enderman, 10, 1, 4
1389, ocean, minecraft:ocean, MONSTER, minecraft:witch, 5, 1, 1
1390, ocean, minecraft:ocean, MONSTER, minecraft:drowned, 5, 1, 1
1391, ocean, minecraft:ocean, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
1392, ocean, minecraft:ocean, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
1393, ocean, minecraft:ocean, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
1394, ocean, minecraft:ocean, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
1395, ocean, minecraft:ocean, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1396, ocean, minecraft:ocean, AMBIENT, minecraft:bat, 10, 8, 8
1397, ocean, minecraft:ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1398, ocean, minecraft:ocean, WATER_CREATURE, minecraft:squid, 5, 1, 4
1399, ocean, minecraft:ocean, WATER_CREATURE, minecraft:dolphin, 5, 1, 2
1400, ocean, minecraft:ocean, WATER_AMBIENT, minecraft:cod, 10, 3, 6
1401, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:spider, 80, 4, 4
1402, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:zombie, 80, 4, 4
1403, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
1404, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:skeleton, 80, 4, 4
1405, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:creeper, 80, 4, 4
1406, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:slime, 80, 4, 4
1407, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:enderman, 10, 1, 4
1408, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:witch, 5, 1, 1
1409, forest, minecraft:old_growth_birch_forest, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
1410, forest, minecraft:old_growth_birch_forest, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
1411, forest, minecraft:old_growth_birch_forest, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
1412, forest, minecraft:old_growth_birch_forest, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
1413, forest, minecraft:old_growth_birch_forest, MONSTER, direbats:direbat, 36, 1, 3
1414, forest, minecraft:old_growth_birch_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1415, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:sheep, 12, 4, 4
1416, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:pig, 10, 4, 4
1417, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:chicken, 10, 4, 4
1418, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:cow, 8, 4, 4
1419, forest, minecraft:old_growth_birch_forest, AMBIENT, minecraft:bat, 10, 8, 8
1420, forest, minecraft:old_growth_birch_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1421, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:spider, 80, 4, 4
1422, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:zombie, 80, 4, 4
1423, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:zombie_villager, 25, 1, 1
1424, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
1425, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:creeper, 80, 4, 4
1426, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:slime, 80, 4, 4
1427, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:enderman, 10, 1, 4
1428, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:witch, 5, 1, 1
1429, taiga, minecraft:old_growth_pine_taiga, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
1430, taiga, minecraft:old_growth_pine_taiga, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
1431, taiga, minecraft:old_growth_pine_taiga, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
1432, taiga, minecraft:old_growth_pine_taiga, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
1433, taiga, minecraft:old_growth_pine_taiga, MONSTER, direbats:direbat, 36, 1, 3
1434, taiga, minecraft:old_growth_pine_taiga, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1435, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:sheep, 12, 4, 4
1436, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:pig, 10, 4, 4
1437, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:chicken, 10, 4, 4
1438, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:cow, 8, 4, 4
1439, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:wolf, 8, 4, 4
1440, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:rabbit, 5, 2, 3
1441, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:fox, 8, 2, 4
1442, taiga, minecraft:old_growth_pine_taiga, AMBIENT, minecraft:bat, 10, 8, 8
1443, taiga, minecraft:old_growth_pine_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1444, jungle, regions_unexplored:old_growth_rainforest, MONSTER, minecraft:spider, 80, 4, 4
1445, jungle, regions_unexplored:old_growth_rainforest, MONSTER, minecraft:zombie, 80, 4, 4
1446, jungle, regions_unexplored:old_growth_rainforest, MONSTER, minecraft:zombie_villager, 5, 1, 1
1447, jungle, regions_unexplored:old_growth_rainforest, MONSTER, minecraft:skeleton, 80, 4, 4
1448, jungle, regions_unexplored:old_growth_rainforest, MONSTER, minecraft:creeper, 80, 4, 4
1449, jungle, regions_unexplored:old_growth_rainforest, MONSTER, minecraft:slime, 80, 4, 4
1450, jungle, regions_unexplored:old_growth_rainforest, MONSTER, minecraft:enderman, 10, 1, 4
1451, jungle, regions_unexplored:old_growth_rainforest, MONSTER, minecraft:witch, 5, 1, 1
1452, jungle, regions_unexplored:old_growth_rainforest, MONSTER, minecraft:ocelot, 5, 1, 3
1453, jungle, regions_unexplored:old_growth_rainforest, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
1454, jungle, regions_unexplored:old_growth_rainforest, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
1455, jungle, regions_unexplored:old_growth_rainforest, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
1456, jungle, regions_unexplored:old_growth_rainforest, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
1457, jungle, regions_unexplored:old_growth_rainforest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1458, jungle, regions_unexplored:old_growth_rainforest, CREATURE, minecraft:sheep, 12, 4, 4
1459, jungle, regions_unexplored:old_growth_rainforest, CREATURE, minecraft:pig, 10, 4, 4
1460, jungle, regions_unexplored:old_growth_rainforest, CREATURE, minecraft:chicken, 10, 4, 4
1461, jungle, regions_unexplored:old_growth_rainforest, CREATURE, minecraft:cow, 8, 4, 4
1462, jungle, regions_unexplored:old_growth_rainforest, CREATURE, minecraft:chicken, 10, 4, 4
1463, jungle, regions_unexplored:old_growth_rainforest, CREATURE, minecraft:parrot, 40, 1, 2
1464, jungle, regions_unexplored:old_growth_rainforest, AMBIENT, minecraft:bat, 10, 8, 8
1465, jungle, regions_unexplored:old_growth_rainforest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
